timestamp,temperature,tennis_activity_index,hour,day_of_week,energy_consumption
2025-01-02 04:00:00,13.228644862750862,3.7349781414071166,4,3,7.758046381160273
2025-01-02 05:00:00,13.784745754976814,6.6371536686663735,5,3,9.257842425908311
2025-01-02 06:00:00,13.226722602591797,3.589930352072421,6,3,7.8708513183055135
2025-01-02 07:00:00,17.6438952367208,5.109371150956354,7,3,8.79415234861922
2025-01-02 08:00:00,14.285499500076432,3.257374331283695,8,3,9.395474165874006
2025-01-02 09:00:00,12.405914832484092,5.788467144870153,9,3,10.484245660788504
2025-01-02 10:00:00,15.790375346390451,5.665363155943347,10,3,11.354920893455795
2025-01-02 11:00:00,12.112275934656871,7.642635016603899,11,3,12.170760872002537
2025-01-02 12:00:00,14.685748975613272,4.201541292651334,12,3,13.027967855896392
2025-01-02 13:00:00,10.782388281621117,5.636713168088441,13,3,11.973981099732086
2025-01-02 14:00:00,11.919059616587537,4.666714817216206,14,3,11.94801933779431
2025-01-02 15:00:00,14.664144729169134,6.702982029167124,15,3,11.998253847565644
2025-01-02 16:00:00,15.63903434859645,3.2779849410651583,16,3,10.872831813006544
2025-01-02 17:00:00,14.61825741074666,9.766509031891378,17,3,11.709249057842253
2025-01-02 18:00:00,14.101627596305878,8.169014596601642,18,3,10.50271434320163
2025-01-02 19:00:00,13.767807852543992,8.390880098915554,19,3,10.80051977774631
2025-01-02 20:00:00,11.648454921943342,8.655979223562234,20,3,10.096690706312572
2025-01-02 21:00:00,13.014074929494237,8.928808673925351,21,3,9.829475997533196
2025-01-02 22:00:00,13.480644716877094,8.302410626692671,22,3,8.869700866851566
2025-01-02 23:00:00,16.212614511798762,8.865012411389895,23,3,10.103597197293535
2025-01-03 00:00:00,15.083089926232514,7.182800697855713,0,4,10.677120195413552
2025-01-03 01:00:00,11.291104725356362,6.1752644655458715,1,4,8.990363986818148
2025-01-03 02:00:00,15.047928149919915,5.977562807244724,2,4,9.775852293325093
2025-01-03 03:00:00,13.771428900259915,3.72558280575942,3,4,9.027059559269539
2025-01-03 04:00:00,13.246117404458559,2.9882905920118485,4,4,8.239060800904873
2025-01-03 05:00:00,15.565594324922847,6.12401094900418,5,4,8.982300870308832
2025-01-03 06:00:00,16.320376145501996,5.98927954730065,6,4,8.599552078312252
2025-01-03 07:00:00,16.140881219418443,7.003540148776669,7,4,10.275945298806631
2025-01-03 08:00:00,12.953985463208534,3.4732329358523097,8,4,8.92017171151827
2025-01-03 09:00:00,13.907994728477098,4.10976728588741,9,4,10.19226691834165
2025-01-03 10:00:00,15.0608511815357,1.7128769237067618,10,4,9.83023289964902
2025-01-03 11:00:00,16.22055823382953,3.832799119696516,11,4,11.500252666126807
2025-01-03 12:00:00,13.602063376887761,6.19416986798506,12,4,12.394095308420457
2025-01-03 13:00:00,14.130390847014413,3.7069578553120635,13,4,11.986298946024467
2025-01-03 14:00:00,12.473174051798432,5.588815651841401,14,4,11.698428867351694
2025-01-03 15:00:00,12.311405081664077,4.1761447198037205,15,4,11.678134558649667
2025-01-03 16:00:00,15.927123485318841,5.0508969479766535,16,4,11.088692404060824
2025-01-03 17:00:00,16.905809056436766,6.548924637313366,17,4,10.557273583497153
2025-01-03 18:00:00,14.334958786164682,8.644856064377631,18,4,10.767139657031567
2025-01-03 19:00:00,16.270936221214928,3.4150688494687707,19,4,9.05805362034416
2025-01-03 20:00:00,15.115521850095025,8.182276531124625,20,4,9.989622879022324
2025-01-03 21:00:00,13.30336144672006,5.728195485684262,21,4,9.394010836420579
2025-01-03 22:00:00,15.115089094924429,10.550190678129587,22,4,10.402585247561946
2025-01-03 23:00:00,17.233042824648027,9.821592499699669,23,4,10.56817309604302
2025-01-04 00:00:00,14.554734970822967,6.793340669342338,0,5,8.527778161361397
2025-01-04 01:00:00,17.43558042168609,8.585710586170947,1,5,10.0591065365241
2025-01-04 02:00:00,9.90368065385934,4.386841914597777,2,5,7.792965241025839
2025-01-04 03:00:00,16.09864634909628,8.970517436456449,3,5,9.44994563000034
2025-01-04 04:00:00,14.775906564049587,7.584725659242654,4,5,8.30106591402201
2025-01-04 05:00:00,14.081008610382318,5.597856011727791,5,5,8.821854898695118
2025-01-04 06:00:00,14.784391238984783,7.930554250211005,6,5,8.746821983974648
2025-01-04 07:00:00,11.041597794939271,4.119301028900222,7,5,14.717567040829401
2025-01-04 08:00:00,14.223812443113358,4.598325925402955,8,5,9.135463896246826
2025-01-04 09:00:00,15.262024469942023,4.965397470492509,9,5,9.450338708415686
2025-01-04 10:00:00,17.279431121755607,5.100737896291174,10,5,10.287586461864523
2025-01-04 11:00:00,13.686335448328315,4.20385200730757,11,5,10.024834453472103
2025-01-04 12:00:00,13.16393335601314,8.079241214062053,12,5,12.46426824732741
2025-01-04 13:00:00,13.716059162768714,5.559947519371287,13,5,11.524736627674306
2025-01-04 14:00:00,16.266945653084612,6.599258446206695,14,5,13.163400023854464
2025-01-04 15:00:00,15.21097383860831,5.030402677096743,15,5,10.8193362449183
2025-01-04 16:00:00,13.665653474440209,2.904974389067521,16,5,9.475477702825684
2025-01-04 17:00:00,15.54310322082492,10.459097509265417,17,5,11.240401117285169
2025-01-04 18:00:00,14.793961430047352,6.74916654178638,18,5,9.760092207818795
2025-01-04 19:00:00,16.36278282418008,9.883322121654704,19,5,10.052665136148269
2025-01-04 20:00:00,13.355526272241645,7.673864433984223,20,5,9.161777951549903
2025-01-04 21:00:00,14.029429977344897,13.378369198692374,21,5,10.146674736645775
2025-01-04 22:00:00,13.913427165582995,11.549316627697028,22,5,9.49935769260857
2025-01-04 23:00:00,11.984894934583066,10.179781445161517,23,5,8.853661442601073
2025-01-05 00:00:00,15.306699687353255,8.148301352012936,0,6,8.59774684598106
2025-01-05 01:00:00,15.24358267856082,4.561262838308249,1,6,8.22262353255173
2025-01-05 02:00:00,14.782887410593448,6.923914943739158,2,6,8.870207150661214
2025-01-05 03:00:00,14.351426348561754,6.3396777373218125,3,6,8.447123059117686
2025-01-05 04:00:00,12.226015852946274,6.448834138267239,4,6,8.80435648165595
2025-01-05 05:00:00,14.016521607659373,8.163000950181505,5,6,9.4572682162562
2025-01-05 06:00:00,14.156797058888834,7.245236574725664,6,6,8.798404616982243
2025-01-05 07:00:00,13.329584104038105,6.490830226802539,7,6,8.305814325331717
2025-01-05 08:00:00,14.483368907638203,3.1866913584118968,8,6,8.444990061891192
2025-01-05 09:00:00,15.500974730903188,4.367921298024912,9,6,9.518187695975355
2025-01-05 10:00:00,18.168817810815973,5.791394812887269,10,6,10.871534119899348
2025-01-05 11:00:00,15.08792325173433,6.158733036270307,11,6,11.225555837537181
2025-01-05 12:00:00,15.237273891937996,4.078653668054329,12,6,11.091110246376326
2025-01-05 13:00:00,14.639680540257919,10.099850348483315,13,6,12.953033391439483
2025-01-05 14:00:00,11.319895001098745,8.577869893931073,14,6,11.926251740547738
2025-01-05 15:00:00,14.725958212828429,7.0236011446672215,15,6,11.74501724799201
2025-01-05 16:00:00,14.882097566530867,6.1224626641823665,16,6,10.958820178754637
2025-01-05 17:00:00,19.207518991110533,9.639244751168043,17,6,11.29308983883534
2025-01-05 18:00:00,14.427433452030998,8.381738617962199,18,6,10.536670046370213
2025-01-05 19:00:00,15.316468404837522,10.131716881482067,19,6,9.828670445702892
2025-01-05 20:00:00,14.711202003167582,10.438179318242677,20,6,9.304363959807876
2025-01-05 21:00:00,12.670062720921862,7.889007021681239,21,6,8.93590119034992
2025-01-05 22:00:00,16.830764254764055,10.568099909316325,22,6,9.742988345689124
2025-01-05 23:00:00,16.127162647473213,9.736059616997927,23,6,9.926895952691458
2025-01-06 00:00:00,16.351772781704398,1.2567271516084353,0,0,7.370031058639258
2025-01-06 01:00:00,13.291017858396383,3.037345481674847,1,0,8.899828278811633
2025-01-06 02:00:00,17.452945036711892,3.796870593183205,2,0,9.278986873530345
2025-01-06 03:00:00,12.404583364000809,7.709069017478324,3,0,8.962236056671868
2025-01-06 04:00:00,15.984258045867401,5.4461403117073885,4,0,8.634244829078808
2025-01-06 05:00:00,18.870735403484876,2.229681332530185,5,0,9.135384733925923
2025-01-06 06:00:00,13.144949891791676,5.326261692009983,6,0,8.658886540822454
2025-01-06 07:00:00,13.908579363741925,1.8695832188047787,7,0,8.061462334220531
2025-01-06 08:00:00,15.107287734184668,6.340574791608025,8,0,9.451937048973239
2025-01-06 09:00:00,14.021659099617755,3.6990880919096063,9,0,9.9053547947321
2025-01-06 10:00:00,12.136721101107875,4.34081847914341,10,0,10.602137479987984
2025-01-06 11:00:00,15.051328631677762,6.7538543008217236,11,0,12.532788583639059
2025-01-06 12:00:00,13.015768592319926,2.311821933406775,12,0,10.741066341356142
2025-01-06 13:00:00,15.780381652170242,2.124899085307915,13,0,11.09871334834073
2025-01-06 14:00:00,13.272951655406068,3.5078811452117917,14,0,11.751767429637352
2025-01-06 15:00:00,17.717797206058485,6.265244046732838,15,0,12.791222196736205
2025-01-06 16:00:00,13.518059350821687,1.917111671689368,16,0,9.605245323670628
2025-01-06 17:00:00,14.348204547856698,3.6853354832120333,17,0,10.438726365768517
2025-01-06 18:00:00,16.39224626829232,7.733029940704702,18,0,10.789427806944788
2025-01-06 19:00:00,12.712359507445795,9.437959359848564,19,0,10.723120035252762
2025-01-06 20:00:00,15.337343159314347,10.54044497455601,20,0,10.593526959055957
2025-01-06 21:00:00,17.280772234735284,7.712625684454822,21,0,9.02762286634745
2025-01-06 22:00:00,12.034445454816705,7.800574767902796,22,0,9.323390501333535
2025-01-06 23:00:00,15.260256222385062,10.46163124823477,23,0,10.943294624447937
2025-01-07 00:00:00,15.549661433741337,1.321439110517785,0,1,7.828391062563826
2025-01-07 01:00:00,16.489153573293333,3.8395146821888844,1,1,8.853083264957547
2025-01-07 02:00:00,12.855361124513626,4.823720612872598,2,1,8.76382122964458
2025-01-07 03:00:00,12.705050500542477,5.2636718261845585,3,1,7.820913162382279
2025-01-07 04:00:00,16.02136722220459,3.6333286215754996,4,1,9.233283209988286
2025-01-07 05:00:00,15.616444815913908,4.55854971989993,5,1,8.5287213633585
2025-01-07 06:00:00,15.532759534716751,0.2698434991979184,6,1,7.940838875146599
2025-01-07 07:00:00,15.70547918118873,3.380977699032458,7,1,8.943931068007977
2025-01-07 08:00:00,13.85782790525289,5.270964811342594,8,1,10.248290575994448
2025-01-07 09:00:00,15.49992905898398,2.830100141767045,9,1,10.08953987903284
2025-01-07 10:00:00,15.6094028560318,4.6002731767023155,10,1,11.054258158506283
2025-01-07 11:00:00,13.79603985164671,5.259683251364587,11,1,11.413186057736576
2025-01-07 12:00:00,18.440266524154737,3.9176663585417995,12,1,12.55632274824409
2025-01-07 13:00:00,15.934771661735391,4.789788410694171,13,1,11.738261181401144
2025-01-07 14:00:00,12.937526109129406,2.8633546390161593,14,1,11.60262792273694
2025-01-07 15:00:00,16.263668899635068,4.148760824516721,15,1,11.301631592835436
2025-01-07 16:00:00,13.327445397684995,5.537367488301678,16,1,11.58615202205312
2025-01-07 17:00:00,16.49862469083059,8.766854033646338,17,1,11.776022685344282
2025-01-07 18:00:00,17.167344446307503,7.502896841741309,18,1,11.022555013043858
2025-01-07 19:00:00,13.604644231061094,8.881167887294348,19,1,10.311933958697791
2025-01-07 20:00:00,16.815949436733952,9.71483664408225,20,1,9.936248460271278
2025-01-07 21:00:00,15.824878072579871,5.015099826418288,21,1,8.693709332192538
2025-01-07 22:00:00,16.561580692084256,10.470425910425027,22,1,10.857458549313785
2025-01-07 23:00:00,18.49609977287128,7.928366944242177,23,1,10.277202609424494
2025-01-08 00:00:00,14.793810340214216,5.223332886508391,0,2,9.563935273089498
2025-01-08 01:00:00,13.878783853175902,6.535319770196887,1,2,9.59770185656749
2025-01-08 02:00:00,13.634382975693441,2.168154714708208,2,2,7.829256246285244
2025-01-08 03:00:00,13.767050436081595,3.293950295873171,3,2,8.12241853655614
2025-01-08 04:00:00,15.096725872073996,4.009467217011302,4,2,8.687940903475962
2025-01-08 05:00:00,15.849582503689343,3.167619014088472,5,2,7.670471976250564
2025-01-08 06:00:00,15.733552387813418,7.449392178922574,6,2,10.381896977912701
2025-01-08 07:00:00,16.724438797284225,3.0434874404944523,7,2,9.146476108771857
2025-01-08 08:00:00,15.258912354399616,3.5555704748723267,8,2,9.911394890430241
2025-01-08 09:00:00,17.851870287902553,4.847461353725061,9,2,10.21778353142909
2025-01-08 10:00:00,14.759126649191062,2.456345805670649,10,2,10.878249413021615
2025-01-08 11:00:00,20.1318134488807,3.8273427900143515,11,2,12.80282072549571
2025-01-08 12:00:00,16.361710174996393,5.039670544125298,12,2,11.900287551934245
2025-01-08 13:00:00,13.692625347470075,3.9341373125497308,13,2,12.177737863951952
2025-01-08 14:00:00,13.307902452509381,4.341242339870088,14,2,11.831504710291828
2025-01-08 15:00:00,16.103959296457116,3.6001354088377697,15,2,10.974562236253076
2025-01-08 16:00:00,14.833275935432852,1.925400474392696,16,2,10.474652725774199
2025-01-08 17:00:00,16.520709838385148,9.046708459276706,17,2,12.092117572512917
2025-01-08 18:00:00,16.087336673251762,11.48338622180031,18,2,11.582453572242613
2025-01-08 19:00:00,15.104416906237013,8.531282772331846,19,2,10.758315818028318
2025-01-08 20:00:00,13.711280256496254,8.882948999320835,20,2,9.391771100835063
2025-01-08 21:00:00,12.508783944584827,9.67762868369866,21,2,9.412537614082582
2025-01-08 22:00:00,14.431782035298745,6.342138155870611,22,2,9.27973294608422
2025-01-08 23:00:00,16.777026778801634,11.39427491882033,23,2,11.009114124173067
2025-01-09 00:00:00,15.774148125412898,4.843958953918763,0,3,8.901400540530833
2025-01-09 01:00:00,13.146449584296953,7.274156728451485,1,3,9.866231390829242
2025-01-09 02:00:00,15.700505052510659,3.253843907609218,2,3,8.884681320468934
2025-01-09 03:00:00,16.082350669490438,7.590705268348302,3,3,10.159164077553278
2025-01-09 04:00:00,13.797836000816492,5.817764339859131,4,3,8.972267372978601
2025-01-09 05:00:00,15.66548457668048,5.440168145949009,5,3,9.307353478092995
2025-01-09 06:00:00,15.49355507918133,4.897841572400352,6,3,8.899380838108408
2025-01-09 07:00:00,13.33143284988341,4.077501349273436,7,3,9.626994532814047
2025-01-09 08:00:00,16.03279663460544,6.5409038194055835,8,3,10.118562369212393
2025-01-09 09:00:00,16.398191533441352,4.73861177874168,9,3,11.31746646703663
2025-01-09 10:00:00,17.33827162369403,1.1559815039018413,10,3,16.05720545560041
2025-01-09 11:00:00,17.285623079641354,2.600783015098096,11,3,10.88384961769406
2025-01-09 12:00:00,12.908974523655766,4.184062221272329,12,3,12.222051496941015
2025-01-09 13:00:00,13.70069431413131,5.026998271381443,13,3,12.258701376479484
2025-01-09 14:00:00,16.315842866954117,4.403799568870177,14,3,12.477399133793304
2025-01-09 15:00:00,16.313594097620506,6.572250342649228,15,3,12.79871566422505
2025-01-09 16:00:00,16.315865221329418,1.183126831134338,16,3,10.375675980913085
2025-01-09 17:00:00,22.32369606915703,8.744099492058773,17,3,12.146670129699245
2025-01-09 18:00:00,16.416382305226232,5.4094353168418365,18,3,10.469836313989765
2025-01-09 19:00:00,17.43279753830361,9.791510902323086,19,3,10.959495209472971
2025-01-09 20:00:00,17.105982560266295,8.339420185448596,20,3,10.436417715254706
2025-01-09 21:00:00,16.561283638328966,9.213336952441,21,3,9.497669846072656
2025-01-09 22:00:00,14.821294745625908,7.031398966997398,22,3,9.624206883833095
2025-01-09 23:00:00,16.754923982866412,10.675090383818176,23,3,10.572921260728533
2025-01-10 00:00:00,14.150552911465669,6.270931928900048,0,4,9.951816593952321
2025-01-10 01:00:00,15.115364805501283,5.492025315120209,1,4,9.518537788599984
2025-01-10 02:00:00,14.667983911540912,4.279820680332151,2,4,8.956514692396354
2025-01-10 03:00:00,15.68901174852868,5.485757385001724,3,4,9.396371211756113
2025-01-10 04:00:00,19.708023717645613,3.298282634421507,4,4,8.610576598173713
2025-01-10 05:00:00,12.180560950968152,5.95444462033521,5,4,9.425246039985176
2025-01-10 06:00:00,16.776906640307423,7.304117520350665,6,4,10.56726402776478
2025-01-10 07:00:00,12.638749729491925,6.320037951964617,7,4,9.597392825486082
2025-01-10 08:00:00,14.692160939212318,3.259675801327404,8,4,9.893380866200728
2025-01-10 09:00:00,17.501749372174558,5.114409439364275,9,4,10.608025204425813
2025-01-10 10:00:00,15.65734233200513,2.3016593756102988,10,4,10.219153383411182
2025-01-10 11:00:00,13.601697697360548,5.473063528998649,11,4,11.778608842939509
2025-01-10 12:00:00,14.254091620965355,5.266025801866316,12,4,12.34636577096914
2025-01-10 13:00:00,16.764914245715715,1.3213122227953211,13,4,11.376212650976326
2025-01-10 14:00:00,14.226978360542452,2.5249674653489818,14,4,11.611876481297971
2025-01-10 15:00:00,15.931263758880853,4.018663875535596,15,4,11.720541863407659
2025-01-10 16:00:00,15.623667609460163,3.9885384298605953,16,4,10.617357675948192
2025-01-10 17:00:00,14.368757671942827,6.443889209788031,17,4,11.016429878762462
2025-01-10 18:00:00,19.400737658418883,9.161263839898712,18,4,11.809362591995177
2025-01-10 19:00:00,16.682692537805718,8.92750513519887,19,4,10.69481187817095
2025-01-10 20:00:00,11.896381641649604,8.169742475636518,20,4,9.979228455088135
2025-01-10 21:00:00,15.877256064218269,7.215154449730783,21,4,9.190650085264696
2025-01-10 22:00:00,14.3504226610502,10.282802114908158,22,4,10.49014288273748
2025-01-10 23:00:00,17.0760183002665,11.314192092250103,23,4,10.60109690556537
2025-01-11 00:00:00,14.267503059410336,5.177945477460887,0,5,8.040058055429204
2025-01-11 01:00:00,15.48751479394878,4.959316240836805,1,5,8.321409382960447
2025-01-11 02:00:00,16.60301749075402,6.835053031200394,2,5,8.821162169054665
2025-01-11 03:00:00,17.252399738095416,5.391350054430124,3,5,8.52990280381643
2025-01-11 04:00:00,13.5335068558888,5.763024758872502,4,5,8.246009227984677
2025-01-11 05:00:00,15.09193816407549,7.257410357931941,5,5,9.185192168485232
2025-01-11 06:00:00,14.839138828499475,2.7540946512376023,6,5,7.6207178551213355
2025-01-11 07:00:00,14.518047769956516,8.241113952249538,7,5,16.00631365477892
2025-01-11 08:00:00,18.87185802109517,6.12355689135988,8,5,10.347416747689469
2025-01-11 09:00:00,16.423007468318918,5.300461654244294,9,5,9.79767853793822
2025-01-11 10:00:00,13.424449270786116,5.848301937823537,10,5,10.575032662788919
2025-01-11 11:00:00,17.346191893287795,5.936129903534882,11,5,11.812125904735776
2025-01-11 12:00:00,19.513921543211936,3.056957784143627,12,5,11.574042300466118
2025-01-11 13:00:00,17.552477857581263,8.5413949866705,13,5,13.355326002234195
2025-01-11 14:00:00,12.959174449871973,6.070253574860051,14,5,11.794530395345813
2025-01-11 15:00:00,14.822419057429945,6.753103621760538,15,5,11.30551740357136
2025-01-11 16:00:00,17.974480457125118,7.617634609975873,16,5,12.353998151872567
2025-01-11 17:00:00,14.420235350475393,8.26402382214749,17,5,10.768169270921973
2025-01-11 18:00:00,16.492915359252407,10.804902228359888,18,5,10.945916923655934
2025-01-11 19:00:00,17.088381684762005,9.545010145472052,19,5,10.539698724125447
2025-01-11 20:00:00,14.025565539748648,11.43951031786804,20,5,10.162854674637789
2025-01-11 21:00:00,15.586894747677958,6.383713385402459,21,5,8.841728037686028
2025-01-11 22:00:00,9.859759176464866,9.831539689589842,22,5,9.928298172108057
2025-01-11 23:00:00,13.850142634187476,8.975204885167265,23,5,9.25463991166309
2025-01-12 00:00:00,15.391317826309884,6.7348470160780645,0,6,8.878322273076455
2025-01-12 01:00:00,13.599930771280844,6.799075118525944,1,6,13.979831624450743
2025-01-12 02:00:00,,4.797035978802556,2,6,9.195208005153074
2025-01-12 03:00:00,13.271686018488435,4.789304430900726,3,6,7.587963146064189
2025-01-12 04:00:00,15.053860422763002,5.81186887345254,4,6,7.813932519155389
2025-01-12 05:00:00,16.08127353793254,4.475708213564146,5,6,8.016648044253488
2025-01-12 06:00:00,18.44023241913658,7.431372282268615,6,6,8.867008514656346
2025-01-12 07:00:00,13.261388626694583,5.372347759239341,7,6,8.464319149889446
2025-01-12 08:00:00,17.9396352526965,1.05812002715321,8,6,8.603401068559693
2025-01-12 09:00:00,15.86436000865283,5.362802503742929,9,6,9.734902199756538
2025-01-12 10:00:00,14.07922492693126,4.234475504565247,10,6,9.716349431265716
2025-01-12 11:00:00,16.67772675249146,3.226831113716393,11,6,10.847971307270125
2025-01-12 12:00:00,16.20424795084982,3.896374715021627,12,6,11.677041519126464
2025-01-12 13:00:00,14.765550119931742,6.185994402116049,13,6,11.413048242304171
2025-01-12 14:00:00,15.971584251799607,8.258689408021993,14,6,12.858087746062827
2025-01-12 15:00:00,15.152376024466404,6.532413605570466,15,6,11.867534989614553
2025-01-12 16:00:00,16.05027172026982,4.968944240033243,16,6,10.972134912092287
2025-01-12 17:00:00,17.037775712955458,10.775037131790194,17,6,12.117633800531445
2025-01-12 18:00:00,18.700770767879206,9.219546472627714,18,6,11.567155359948265
2025-01-12 19:00:00,13.617872600929244,8.819179372422655,19,6,9.492703993363891
2025-01-12 20:00:00,19.68540057319885,8.037583464003927,20,6,9.783939231187082
2025-01-12 21:00:00,12.33218245967707,7.021891028522077,21,6,8.376916106913852
2025-01-12 22:00:00,15.572727327753523,9.337129698848942,22,6,9.546717367496651
2025-01-12 23:00:00,16.90491147048981,10.268690932864224,23,6,10.58563875137347
2025-01-13 00:00:00,16.50307897896055,4.335739760974687,0,0,8.619327211969438
2025-01-13 01:00:00,14.87643448136042,3.7928562224894904,1,0,8.497040149988754
2025-01-13 02:00:00,15.622673566394393,2.892231696815472,2,0,9.071068755774911
2025-01-13 03:00:00,15.10989193465159,5.534018525864447,3,0,9.53298543141435
2025-01-13 04:00:00,14.936437054537908,2.2608757360908056,4,0,8.017586355820143
2025-01-13 05:00:00,17.526577391675332,5.819247453533908,5,0,9.706353500466035
2025-01-13 06:00:00,16.639921491774572,2.796231067824568,6,0,8.712433353145153
2025-01-13 07:00:00,14.75005634556831,3.2208600964998406,7,0,9.349443138182817
2025-01-13 08:00:00,17.61657339281734,2.006465175953349,8,0,9.333604369831143
2025-01-13 09:00:00,16.550432754615386,3.6476163502944177,9,0,10.650851420945534
2025-01-13 10:00:00,17.460445430947615,6.158031179412564,10,0,12.700972746210649
2025-01-13 11:00:00,17.13062553249999,5.376567750354726,11,0,12.334783128996039
2025-01-13 12:00:00,14.505102597377759,6.16331759044766,12,0,12.490254173776712
2025-01-13 13:00:00,14.988967744682943,5.387642328087691,13,0,12.710182748607021
2025-01-13 14:00:00,17.34242210625936,2.623761291498372,14,0,11.666170397648331
2025-01-13 15:00:00,17.095960094817727,3.9376583186431526,15,0,12.554529282638793
2025-01-13 16:00:00,15.959670747902022,3.1736614805003134,16,0,10.838584709901381
2025-01-13 17:00:00,16.208482906993297,10.76197733686637,17,0,12.150760112012916
2025-01-13 18:00:00,18.297090429456652,6.465459301075271,18,0,10.338410089299224
2025-01-13 19:00:00,14.932465117132995,10.019286071961488,19,0,11.131998330096103
2025-01-13 20:00:00,16.982068903143556,10.018021579184907,20,0,10.956260961194134
2025-01-13 21:00:00,15.63334684265648,11.610354342917349,21,0,10.646493338714139
2025-01-13 22:00:00,15.605467451228492,7.803532792529855,22,0,9.971977722437865
2025-01-13 23:00:00,17.97509195061443,9.710947671286275,23,0,10.132690227598145
2025-01-14 00:00:00,17.633804322232006,8.378808122116032,0,1,10.411260911500213
2025-01-14 01:00:00,17.6123722388547,3.4500091492127156,1,1,9.16182823128042
2025-01-14 02:00:00,18.497916746931345,1.8904315791949888,2,1,9.222393578269372
2025-01-14 03:00:00,16.185861808992517,1.303982942356802,3,1,7.840132795838939
2025-01-14 04:00:00,17.375570242384487,5.711610449064263,4,1,8.931769382420999
2025-01-14 05:00:00,15.58957473218533,1.2986446463004078,5,1,7.615073935180736
2025-01-14 06:00:00,16.73155432853275,3.8670576100055314,6,1,8.43511987701679
2025-01-14 07:00:00,15.913797396191718,5.2434324179662335,7,1,9.98650886582728
2025-01-14 08:00:00,16.322647631040443,4.814798412610854,8,1,10.493551237718828
2025-01-14 09:00:00,17.219337539839994,5.223256269113093,9,1,10.918714687016156
2025-01-14 10:00:00,14.675257664233301,4.877892754861452,10,1,11.538912395315148
2025-01-14 11:00:00,19.91435199028738,6.674071882632768,11,1,12.841844925326972
2025-01-14 12:00:00,14.337223607354087,2.881062152744045,12,1,11.502202027593633
2025-01-14 13:00:00,13.962515391035634,3.349108264620497,13,1,11.657063840438843
2025-01-14 14:00:00,18.232654466353672,3.1864789430395994,14,1,11.940868353079463
2025-01-14 15:00:00,17.573047743186837,5.911326080166437,15,1,11.782116655544097
2025-01-14 16:00:00,17.271470564747432,6.030677600271608,16,1,11.812311507359313
2025-01-14 17:00:00,17.279076810729254,9.267083042841463,17,1,11.931364832600915
2025-01-14 18:00:00,16.126010702929104,10.511939233712877,18,1,11.785973105703992
2025-01-14 19:00:00,14.532997025379055,6.497330525460153,19,1,9.750615443674054
2025-01-14 20:00:00,16.284503098802258,11.334280989636934,20,1,10.887619467604269
2025-01-14 21:00:00,14.929163813331751,11.08950565691084,21,1,10.292352042898857
2025-01-14 22:00:00,17.903270414205505,9.75055739531777,22,1,10.593398599240723
2025-01-14 23:00:00,15.883351607349702,11.529058144910802,23,1,11.198047342114048
2025-01-15 00:00:00,14.812284701819163,1.6837405469477846,0,2,13.39128603944432
2025-01-15 01:00:00,15.719685141070295,3.6084381683534916,1,2,8.87014386644497
